,go,pv,k,n,N,genes
174,GO_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.004403612478427207,58,524,593,AJUBA;AR;AXIN2;BOLL;C11orf95;CBX2;CBX5;EID2B;FGFR2;FOXK1;FOXO4;FOXO6;FZD1;GATAD2B;H4C8;HCFC2;HEY1;HNF1B;HOXB3;HOXB4;KDM8;LBH;MORC1;MTA1;MTA3;NKX2-1;NOTO;NPAS1;PEG3;PKP1;PRDM5;PRICKLE1;PTCH1;PURA;RARB;RBFOX2;RCOR2;SMAD4;SMAD5;SOX6;TAF15;TBX2;TBX4;TBX5;TET1;TNKS;TRIM24;ZFP90;ZKSCAN3;ZMYND8;ZNF175;ZNF268;ZNF425;ZNF501;ZNF536;ZNF568;ZNF658;ZNF776
110,GO_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT,0.004414499125962761,27,202,593,ASPA;BHLHB9;C21orf91;CDH4;CDON;CRTC1;EEF2K;ENC1;ETV5;FOXO6;FZD1;FZD4;GDPD5;NGF;NLGN1;PDE5A;PLAG1;PLXNB1;PTPRD;RARB;RNF112;SEMA3A;SEMA5A;SLIT2;TTBK1;VLDLR;ZMYND8
190,GO_NEPHRON_MORPHOGENESIS,0.004524306503042758,6,21,593,ADAMTS16;HNF1B;LAMA5;PKD1;PTCH1;SMAD4
101,GO_MESENCHYME_DEVELOPMENT,0.004633331430429248,15,91,593,AXIN2;DAND5;FGF10;FGFR2;HEY1;LAMA5;NKX2-1;NUP133;SEMA3A;SEMA4G;SEMA6C;SEMA6D;SMAD4;TBX2;TBX5
151,GO_CATION_CHANNEL_COMPLEX,0.004679947106580241,13,74,593,CACNA1S;CACNA2D1;CACNG1;DPP6;GRIN2B;KCNA7;KCNIP4;KCNMB2;KCNMB4;KCNQ4;NLGN1;PKD1;UNC80
145,GO_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS,0.004679947106580241,13,74,593,ACVR2A;AR;CASP2;CBX2;DACH2;FZD4;NKX2-1;PLEKHA1;SEMA3A;SLIT2;SMAD4;TBC1D20;WDR48
224,GO_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY_RNA_POLYMERASE_II_SPECIFIC,0.004700962199395997,44,376,593,AR;ATF7;DACH2;EBF4;ETV5;FOXK1;FOXO4;FOXO6;HEY1;HNF1B;HOXA3;HOXB3;HOXB4;IRF2BP2;LMX1A;MYT1;NKX2-1;NOTO;NPAS1;PLAG1;POU3F4;PRDM5;PURA;RARB;RCOR2;RFX7;RXRB;SMAD4;SMAD5;SOX4;SOX6;TBX2;TBX4;TBX5;TEF;THAP10;ZFP90;ZFX;ZKSCAN3;ZNF175;ZNF181;ZNF268;ZNF322;ZNF536
164,GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II,0.005434719712277846,37,306,593,AJUBA;AR;CBX2;CBX5;FGFR2;FOXK1;FOXO4;FOXO6;GATAD2B;HCFC2;HEY1;HNF1B;HOXB3;HOXB4;MTA1;MTA3;NKX2-1;NOTO;NPAS1;PEG3;PRDM5;PTCH1;PURA;RARB;SMAD4;SMAD5;SOX6;TBX2;TBX4;TBX5;ZFP90;ZKSCAN3;ZNF175;ZNF268;ZNF501;ZNF536;ZNF568
140,GO_THYROID_GLAND_DEVELOPMENT,0.005441305222279675,4,10,593,FGF10;HOXA3;HOXB3;NKX2-1
119,GO_ATRIOVENTRICULAR_VALVE_DEVELOPMENT,0.005441305222279675,4,10,593,HEY1;SMAD4;SOX4;TBX5
202,GO_NEURON_PROJECTION_ARBORIZATION,0.005441305222279675,4,10,593,FZD4;MOV10;NLGN1;SEMA3A
137,GO_AXON_EXTENSION,0.00545293563759971,9,43,593,CDH4;NLGN3;SEMA3A;SEMA4G;SEMA5A;SEMA6C;SEMA6D;SLIT2;ULK1
213,GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE,0.00545293563759971,9,43,593,GABRB2;GRID2;LRRTM2;LRRTM3;NLGN1;NLGN3;SLC6A9;SLITRK2;SLITRK3
24,GO_DENDRITIC_SPINE_DEVELOPMENT,0.005666397441076375,10,51,593,ABI2;BHLHB9;C21orf91;CAMK2A;CTNND2;EEF2K;FOXO6;NLGN1;NLGN3;ZMYND8
156,GO_CILIARY_MEMBRANE,0.005814511710988119,6,22,593,CYS1;EVC2;GPR161;NAPEPLD;PKD1;PTCH1
23,GO_TISSUE_MORPHOGENESIS,0.006161157723556203,31,247,593,ADAMTS12;ADAMTS16;AJUBA;AR;DSP;ETV5;FGF10;FGFR2;FRAS1;FZD1;FZD4;HEY1;HNF1B;HOXB4;LAMA5;MATN3;MTSS1;NKX2-1;NOTO;PKD1;PRICKLE1;PTCH1;SEMA3A;SLIT2;SMAD4;SOSTDC1;SOX4;TBX2;TBX4;TBX5;VANGL1
180,GO_CARDIAC_MUSCLE_CELL_MYOBLAST_DIFFERENTIATION,0.006190543451760186,2,2,593,PRICKLE1;TBX2
168,GO_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_CATABOLIC_PROCESS,0.006190543451760186,2,2,593,ANXA9;MYLIP
209,GO_NEGATIVE_REGULATION_OF_FEEDING_BEHAVIOR,0.006190543451760186,2,2,593,NAPEPLD;NPY2R
173,GO_POSITIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.006190543451760186,2,2,593,DSTYK;FGFBP3
175,GO_POSITIVE_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP,0.006190543451760186,2,2,593,MTNR1B;NPY2R
171,GO_ATRIOVENTRICULAR_CANAL_DEVELOPMENT,0.006190543451760186,2,2,593,SMAD4;TBX2
172,GO_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_OSTEOBLAST_DIFFERENTIATION,0.006190543451760186,2,2,593,FZD1;TNN
220,GO_BMP_RECEPTOR_ACTIVITY,0.006190543451760186,2,2,593,ACVR2A;SOSTDC1
185,GO_ENDOCARDIAL_CELL_DIFFERENTIATION,0.006190543451760186,2,2,593,ANXA9;SMAD4
188,GO_LENS_FIBER_CELL_MORPHOGENESIS,0.006190543451760186,2,2,593,ABI2;TBC1D20
210,GO_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_CLUSTERING,0.006190543451760186,2,2,593,NLGN1;NLGN3
124,GO_MULTICELLULAR_ORGANISM_REPRODUCTION,0.006244686342225118,35,288,593,ACVR2A;ADAMTS16;AR;BOLL;CASP2;CEP131;DDX25;EPOR;ETV5;FANCC;FIGNL1;FZD4;HPGD;MORC1;MSTN;NPAS1;PAQR8;PDE5A;PLEKHA1;PTCHD3;SLIT2;SMAD4;SMAD5;SPAM1;SPATA9;SPIN3;SPIN4;TAF1L;TBC1D20;TDRD12;TDRD5;TDRP;WDR48;YBX2;ZFP41
53,GO_OVULATION_CYCLE_PROCESS,0.006254195383133439,5,16,593,CASP2;FZD4;MSTN;PLEKHA1;SLIT2
71,GO_MESONEPHRIC_TUBULE_MORPHOGENESIS,0.006254195383133439,5,16,593,ADAMTS16;HNF1B;LAMA5;PTCH1;SMAD4
16,GO_NEGATIVE_REGULATION_OF_AXON_EXTENSION,0.006254195383133439,5,16,593,SEMA3A;SEMA4G;SEMA5A;SEMA6C;SEMA6D
36,GO_BONE_GROWTH,0.006254195383133439,5,16,593,ANXA9;FGFR2;FGFR3;MATN3;RARB
153,GO_TRANSPORTER_COMPLEX,0.006332789040029677,17,112,593,CACNA1S;CACNA2D1;CACNG1;CHRNA2;DPP6;GABRA2;GABRB2;GRID2;GRIN2B;KCNA7;KCNIP4;KCNMB2;KCNMB4;KCNQ4;NLGN1;PKD1;UNC80
63,GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.006431451510617035,39,330,593,ADCY2;ADCY6;ADGRG6;ADGRL1;ADGRL3;ADRA1D;ARHGEF17;ARHGEF4;CAMK2A;CRHR1;FZD1;FZD4;GABRA2;GABRB2;GNAI1;GPR158;GPR161;GPR173;GPR31;GPR61;GPR63;HPGD;HTR2C;MAS1L;MTNR1B;NPY2R;NTS;OR1K1;OR2A25;OR4C6;OR6C68;OR6C70;PIK3R1;PLXNB1;PREX2;PTGDR;RGS6;USP20;XCR1
99,GO_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION,0.006431451510617035,39,330,593,ACVR2A;AR;BOLL;CASP2;CBX2;CEP131;DACH2;DDX25;EPOR;ETV5;FANCC;FGF10;FGFR2;FZD4;HEY1;MORC1;NDP;NKX2-1;PAQR8;PDE5A;PKD1;PLAG1;PLEKHA1;PTCH1;PTCHD3;PTGDR;SEMA3A;SLIT2;SMAD4;SMAD5;SPATA9;TBC1D20;TDRD12;TDRD5;TDRP;WDR48;YBX2;ZFP41;ZNF568
144,GO_MALE_SEX_DIFFERENTIATION,0.006534874235864517,10,52,593,ACVR2A;AR;FGF10;NKX2-1;PLEKHA1;SEMA3A;SMAD4;SMAD5;TBC1D20;WDR48
28,GO_MORPHOGENESIS_OF_AN_EPITHELIUM,0.006588495880133981,28,218,593,ADAMTS12;ADAMTS16;AJUBA;AR;ETV5;FGF10;FGFR2;FRAS1;FZD1;FZD4;HNF1B;HOXB4;LAMA5;MTSS1;NKX2-1;NOTO;PKD1;PRICKLE1;PTCH1;SEMA3A;SLIT2;SMAD4;SOSTDC1;SOX4;TBX2;TBX4;TBX5;VANGL1
30,GO_SKELETAL_SYSTEM_DEVELOPMENT,0.006884663137186436,25,189,593,ACVR2A;ADAMTS12;ADAMTS7;ANXA9;AXIN2;FGFR2;FGFR3;HAPLN1;HOXA3;HOXB3;HOXB4;IL17F;LRRC17;MATN3;PKD1;PKDCC;PLEKHA1;PLXNB1;RARB;SMAD5;SOX4;SOX6;TBX4;TRAPPC2;WDR48
221,GO_MODIFICATION_DEPENDENT_PROTEIN_BINDING,0.007015513122415514,12,69,593,BRD3;CBX2;CBX5;KDM8;MINDY1;MINDY2;OPTN;SPIN3;SPIN4;TAF1L;TRIM24;ZMYND8
64,GO_NEGATIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION,0.007035218528786816,8,37,593,NLGN1;NLGN3;SEMA3A;SEMA4G;SEMA5A;SEMA6C;SEMA6D;SLIT2
111,GO_CELL_FATE_SPECIFICATION,0.007035218528786816,8,37,593,AR;CDON;HNF1B;PTCH1;SOX6;TBX2;TBX4;TBX5
176,GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II,0.0071866947172855465,47,417,593,ACVR2A;AR;BEX1;CDON;CRTC1;EBF4;ETV5;FGF10;FGFR2;FOXO4;FOXO6;HEY1;HNF1B;HOXA3;HOXB3;HOXB4;IL17F;IL26;IRF2BP2;LMX1A;MAMSTR;MYT1;NKX2-1;NPAS1;PEG3;PIK3R1;PKD1;PLAG1;PRL;RARB;RXRB;SMAD4;SMAD5;SOX4;SOX6;SSBP2;TAF1L;TBX2;TBX4;TBX5;TEF;TET1;TNKS;ZNF175;ZNF268;ZNF462;ZNF501
135,GO_CIRCULATORY_SYSTEM_DEVELOPMENT,0.007256211304784398,42,364,593,ADGRG6;ANXA9;AXIN2;CD160;DAND5;DSP;EPOR;FGF10;FGF12;FGFR2;FLRT2;FOXO4;FZD1;FZD4;GAB1;HEY1;HOXA3;HOXB3;HPGD;IL17F;JCAD;LAMA5;LEMD2;NDP;NOTO;NPY2R;PKD1;PRICKLE1;PRL;PTCH1;RARB;SEMA5A;SGCD;SLIT2;SLITRK5;SMAD4;SOX4;SOX6;SYNPO2L;TBX2;TBX4;TBX5
88,GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING,0.007331799141656105,31,250,593,AXIN2;CAMK2A;CHRNA2;CTNND2;FGF10;FGFR2;FZD1;FZD4;GRID2;GRIN2B;HNF1B;JADE1;JRK;LYPD6;MARK1;MOV10;NDP;NLGN1;NLGN3;NOTUM;NPY2R;PKD1;PRICKLE1;SEMA5A;SOSTDC1;SOX4;TNKS;TNN;VANGL1;WIF1;ZMYND8
49,GO_NEPHRON_EPITHELIUM_DEVELOPMENT,0.007450536803119962,7,30,593,ADAMTS16;HNF1B;LAMA5;MTSS1;PKD1;PTCH1;SMAD4
104,GO_LOCOMOTORY_BEHAVIOR,0.007880135595974391,12,70,593,ADGRL3;DDHD2;ETV5;FGF12;FZD4;HTR2C;LMX1A;MTA1;NAV2;NKX2-1;NPY2R;PREX2
143,GO_DEVELOPMENTAL_GROWTH,0.00792075534487087,28,221,593,ANXA9;AR;CDH4;FGF10;FGFR2;FGFR3;HNF1B;MATN3;MSTN;NGF;NLGN3;PKDCC;PLAG1;PLEKHA1;PRL;PTCH1;RARB;SEMA3A;SEMA4G;SEMA5A;SEMA6C;SEMA6D;SLIT2;SMAD4;TBX2;TBX5;ULK1;WDR48
19,GO_ENDOCARDIAL_CUSHION_DEVELOPMENT,0.008024257236500404,4,11,593,HEY1;SMAD4;TBX2;TBX5
157,GO_LYSINE_ACETYLATED_HISTONE_BINDING,0.008024257236500404,4,11,593,BRD3;TAF1L;TRIM24;ZMYND8
127,GO_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS,0.008024257236500404,4,11,593,FGF10;FGFR2;LAMA5;SEMA3A
84,GO_DNA_METHYLATION_INVOLVED_IN_GAMETE_GENERATION,0.008109861327116769,3,6,593,MORC1;TDRD12;TDRD5
186,GO_RESPONSE_TO_PLATELET_AGGREGATION_INHIBITOR,0.008109861327116769,3,6,593,ADCY2;ADCY6;GNAI1
15,GO_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS,0.008109861327116769,3,6,593,NPY2R;SMAD4;TBX5
139,GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER,0.008222451230983663,13,79,593,ADCY2;ADCY6;ADGRG6;ADGRL1;ADGRL3;ADRA1D;CRHR1;GNAI1;GPR161;HTR2C;MTNR1B;NPY2R;XCR1
121,GO_REPRODUCTION,0.008241357178149826,54,496,593,ACVR2A;ADAMTS16;AR;BOLL;CASP2;CBX2;CEP131;CRHR1;DACH2;DDX25;EPOR;ETV5;FANCC;FGF10;FGFR2;FIGNL1;FZD4;HEY1;HPGD;MORC1;MSTN;NDP;NKX2-1;NPAS1;NUMA1;PAQR8;PDE5A;PKD1;PLAG1;PLEKHA1;PRL;PTCH1;PTCHD3;PTGDR;RAD51D;SEMA3A;SLIT2;SMAD4;SMAD5;SPAM1;SPATA9;SPIN3;SPIN4;TAF1L;TBC1D20;TDRD12;TDRD5;TDRP;TRO;TUBG2;WDR48;YBX2;ZFP41;ZNF568
93,GO_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,0.008296093096227421,5,17,593,ADGRL1;CDH4;GRID2;NLGN1;PTPRD
122,GO_NEPHRON_DEVELOPMENT,0.008313005214350026,8,38,593,ADAMTS16;HNF1B;LAMA5;MTSS1;NUP133;PKD1;PTCH1;SMAD4
154,GO_CELL_CELL_JUNCTION,0.008416896389749764,21,153,593,ABI2;ADGRL3;AJM1;AJUBA;ARVCF;CDH4;CLDN15;CTNND2;DSP;EVPL;FLRT2;FZD4;GAB1;JCAD;MARVELD2;MPP4;PARD6G;PIK3R1;PKP1;POF1B;SPECC1L
80,GO_EMBRYONIC_MORPHOGENESIS,0.008426442879114692,26,202,593,ACVR2A;AR;CDON;FGF10;FGFR2;FRAS1;FZD1;HNF1B;HOXA3;HOXB3;HOXB4;KCNQ4;LAMA5;LAMB1;MYO3A;NOTO;POU3F4;PRICKLE1;PTCH1;RARB;SMAD4;SOX4;TBX2;TBX4;TBX5;ZNF568
214,GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE,0.009166599433688418,6,24,593,GABRB2;GRID2;LRRTM2;LRRTM3;NLGN1;SLITRK3
215,GO_GABA_ERGIC_SYNAPSE,0.009166599433688418,6,24,593,GABRB2;LRRTM2;MDGA1;NLGN3;SLITRK2;SLITRK3
85,GO_NEGATIVE_REGULATION_OF_GROWTH,0.009269875312949665,14,89,593,FGFR3;JADE1;MSTN;PTCH1;RERG;SEMA3A;SEMA4G;SEMA5A;SEMA6C;SEMA6D;SLIT2;SMAD4;TBX5;TRIM40
92,GO_CELL_FATE_COMMITMENT,0.009269875312949665,14,89,593,AR;CDON;FGF10;FGFR2;HNF1B;NKX2-1;PTCH1;SMAD4;SMAD5;SOSTDC1;SOX6;TBX2;TBX4;TBX5
59,GO_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT,0.009757037347924883,8,39,593,ABI2;BHLHB9;C21orf91;EEF2K;FOXO6;NLGN1;NLGN3;ZMYND8
162,GO_RECEPTOR_REGULATOR_ACTIVITY,0.00990978262975042,22,165,593,C17orf99;C1QTNF4;CMTM1;COLEC10;DAND5;FGF10;FGF12;FLRT2;GUCA2A;IL17F;IL26;LYPD6;MSTN;NDP;NGF;NRG3;NTS;PRL;SEMA3A;SEMA4G;SEMA6C;SEMA6D
