,go,pv,k,n,N,genes
334,GO_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT,3.0162782124080003e-05,16,48,829,CAV3;CREB1;EFNB2;FGF20;FZD7;GLI1;GPC1;IGF1;MAPK11;PI16;PRKAA1;TWIST1;USP19;WNT10B;YY1;ZFPM2
56,GO_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM,3.0191873911947405e-05,17,53,829,CTHRC1;FZD2;FZD6;GLI2;IRX3;LMO4;LRP6;OSR1;RARG;SEMA4C;SFRP1;SUFU;TEAD2;TGFB1I1;TGFB2;TRIM71;TWIST1
250,GO_NEURAL_CREST_CELL_DIFFERENTIATION,3.2312514860845653e-05,13,34,829,CYP26C1;EDNRA;KITLG;LRP6;MAPK3;NRTN;SEMA3C;SEMA3E;SEMA4C;SFRP1;SMO;SNAI2;TWIST1
99,GO_REGULATION_OF_NEURON_DIFFERENTIATION,3.356115746433744e-05,48,243,829,APBB1;ATOH1;ATP8A2;BEND6;BRINP3;CUL7;CYB5D2;DBN1;DIXDC1;DNM3;DPYSL3;EFNB2;EFNB3;EPHB3;ESRP1;FGF13;FGF20;GDF5;GLI2;GPRC5B;HOXA2;ID3;ID4;IRX3;ITGA3;LBX1;MAG;MDK;MEGF8;METRN;MYCL;NR2F1;NREP;PBX1;PLXNA1;PRAG1;S1PR5;SCARB2;SEMA3C;SEMA3E;SEMA4C;SFRP1;SPOCK1;THY1;TRAK2;TRIM32;WNT7A;ZC4H2
301,GO_INTEGRIN_BINDING,4.027844403177598e-05,16,49,829,ADAMTS5;CIB2;COL3A1;COL5A1;ECM2;EDIL3;EGFL6;EMILIN1;ESM1;FAP;FBN1;IGF1;ITGA3;MMP14;THBS4;THY1
248,GO_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION,4.231529788188197e-05,7,11,829,CHADL;EFEMP1;GDF5;GLI2;LTBP3;RARG;SNAI2
131,GO_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT,4.231529788188197e-05,7,11,829,CHADL;EFEMP1;GDF5;GLI2;LTBP3;RARG;SNAI2
341,GO_TUBE_CLOSURE,4.628375402964852e-05,13,35,829,CTHRC1;FZD2;FZD6;LMO4;LRP6;RARG;SEMA4C;SFRP1;SUFU;TEAD2;TGFB2;TRIM71;TWIST1
368,GO_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,4.713025935187725e-05,81,482,829,ASCL2;ATOH1;ATOH8;BATF2;CREB1;CREB3L3;CSRNP3;DACH1;DBX2;DLX5;DPF2;EOMES;ESRRG;FOXF2;FOXL2;FOXS1;GLI1;GLI2;HLF;HLX;HOXA2;HOXA4;HOXA5;HOXA7;HOXB2;HOXB5;HOXB6;HOXB7;HOXB8;HOXC4;HOXD9;ID3;ID4;IRF2BP1;IRX3;KLF14;LBX1;LMO4;LMX1B;MEOX2;MXD4;MYCL;MYRF;NDN;NFIB;NFIX;NPAS3;NR2F1;NR2F2;OLIG1;OSR1;PBX1;RARG;SLC2A4RG;SMAD9;SNAI2;SOX14;STAT1;TBX21;TCF23;TEAD2;TERF1;THRA;TWIST1;UBTF;YY1;ZBED9;ZBTB12;ZBTB22;ZFHX4;ZFPM2;ZHX1;ZIC4;ZNF14;ZNF148;ZNF174;ZNF205;ZNF219;ZNF282;ZNF768;ZNF835
279,GO_PLASMA_MEMBRANE_RAFT,5.116978259547071e-05,14,40,829,ADD2;ADRA1B;BVES;CAV1;CAV2;CAV3;CAVIN1;CAVIN3;GASK1A;HTR2A;LRP6;MAPK3;MLC1;SMO
369,GO_SIGNALING_RECEPTOR_BINDING,5.316376887403121e-05,90,551,829,ADAMTS5;ANG;ANGPT1;ANGPTL1;ANGPTL2;APLN;BTN3A2;BTN3A3;C1QL1;CADM1;CADM4;CAV1;CD244;CHAC1;CIB2;CNPY4;COL3A1;COL5A1;CTHRC1;CXCL11;CXCL9;DMTN;DNM3;ECM2;EDIL3;EFEMP1;EFNB2;EFNB3;EGFL6;EMILIN1;ESM1;F7;FAP;FBN1;FGF13;FGF16;FGF20;FOXL2;FZD7;FZD8;GAS6;GDF5;GFER;GPRC5B;HLA-F;HLA-G;IGF1;IGFBP6;IGFL3;IL17D;INSL4;ITGA3;KITLG;LAMA4;LANCL1;LRP6;LRTM1;MAG;MDK;METRN;MMP14;NRTN;NXPH2;NXPH3;PALM;PDGFA;PDGFD;PSPN;PTGER1;RAET1G;RARG;REEP2;SEMA3C;SEMA3E;SEMA4C;SFRP1;SHISA6;SMO;STAT1;TGFB1I1;TGFB2;THBS4;THY1;TNK1;TRAK2;UBXN2A;WNT10B;WNT5B;WNT7A;ZNF366
12,GO_GLAND_MORPHOGENESIS,5.3272791695583664e-05,16,50,829,CAV1;CAV3;GLI1;GLI2;ID4;IGFBP5;LRP6;MDK;NFIB;PDGFA;PLXNA1;RARG;SEMA3C;SFRP1;SNAI2;TGFB2
380,GO_EPITHELIAL_TUBE_FORMATION,5.33313826795826e-05,15,45,829,CTHRC1;FZD2;FZD6;IRX3;LMO4;LRP6;OSR1;RARG;SEMA4C;SFRP1;SUFU;TEAD2;TGFB2;TRIM71;TWIST1
310,GO_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION,6.460522411528314e-05,60,333,829,ANG;APLN;AVPR2;CAV2;CAV3;CD248;CD47;CDK6;CNOT6L;CRIP2;CTHRC1;CX3CR1;DLX5;EFNB2;ESM1;FGF16;FGF20;FGFR4;FLT4;FZD7;GAS6;GJC2;GLI1;GLI2;HLX;HTR1B;HTR2A;ID4;IGF1;IGFBP5;IL11RA;INSL4;KITLG;LTBP3;MAB21L1;MARCKSL1;MDK;NCK2;OSR1;PBX1;PDGFA;PDGFD;PRKAA1;PTGFR;RARG;SFRP1;SMO;STAT1;TGFB2;TGM1;THBS4;TMEM250;TMIGD2;TNFRSF4;TNS3;TWIST1;VASH2;WNT10B;WNT7A;ZFPM2
374,GO_MOLECULAR_TRANSDUCER_ACTIVITY,6.55131285992506e-05,69,398,829,ACKR3;ACKR4;ADGRE1;ADRA1B;AMOT;AVPR2;BRS3;CD244;CD247;CD47;CX3CR1;EDNRA;EFEMP1;EFNB3;ELOVL4;EPHA6;EPHB3;ESRRG;FGFR4;FLT4;FZD2;FZD6;FZD7;FZD8;GABRA1;GABRD;GPC6;GPR146;GPRC5B;GUCY1A1;HTR1B;HTR1F;HTR2A;IL11RA;IL17RD;KLRF1;LANCL1;LPAR4;LRP6;MRC2;NMUR1;NR2F1;NR2F2;OPN1LW;OR13J1;OR1L3;OR2B6;OR2T8;OR5M11;OXGR1;P2RX6;PDGFRL;PLXNA1;PTGER1;PTGFR;RAMP2;RARG;S1PR5;SCARB2;SLC22A17;SMAD9;SMO;TBXA2R;THRA;TIE1;TLR3;TMIGD2;TNFRSF4;ZNF219
219,GO_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,6.608423008905409e-05,8,15,829,CDK6;HOXA2;ID3;IGFBP5;MEN1;SFRP1;SUFU;TWIST1
177,GO_UROGENITAL_SYSTEM_DEVELOPMENT,6.859710586683184e-05,27,113,829,ANGPT1;CD34;CDKN1C;DACT2;EFNB2;EPHB3;FBN1;GLI1;GLI2;HOXB7;ID3;ID4;IRX3;ITGA3;KANK2;LZTS2;OSR1;PBX1;PDGFA;PDGFD;PSAPL1;RARG;SFRP1;SMO;SPRY1;STAT1;TGFB2
234,GO_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,6.993570092931368e-05,14,41,829,CASS4;CCDC80;CDK6;DMTN;ECM2;EDIL3;EGFL6;EMILIN1;ITGA3;MDK;PPM1F;SFRP1;SPOCK2;THY1
165,GO_CARDIOCYTE_DIFFERENTIATION,7.120089520063492e-05,15,46,829,BVES;CAV3;EFNB2;EOMES;FZD7;IGF1;MAPK3;NOX4;PI16;SEMA3C;SGCB;SPRY1;TGFB2;TWIST1;YY1
117,GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,7.450216617005013e-05,104,663,829,ADRA1B;AFAP1L2;AGRN;AMOT;ANGPT1;APBB1;APLN;ATOH1;ATOH8;ATP8A2;AVPR2;BEND6;BRINP3;CADM1;CAV1;CBLN2;CD200;CD244;CD34;COL1A1;CREB1;CTHRC1;CUL7;CX3CR1;CYB5D2;DBN1;DIO2;DMTN;DPYSL3;EFNB2;EPHB3;ESRRG;F7;FGF16;FGF20;FLT4;FOXL2;FOXS1;GAS6;GDF5;GJC2;GLI1;GLI2;GPC1;GPRC5B;HLA-F;HLA-G;HLX;HMHB1;HOXA5;HOXB7;HTR2A;IGF1;IL17D;IRX3;ITGA3;KITLG;LRRN3;LRTM1;LTBP3;LURAP1;MAG;MAPK11;MAPK3;MAPRE2;MDK;MEGF8;METRN;MMP14;MYRF;OSR1;PDGFA;PDGFD;PLXNA1;PPM1F;PRKAA1;RAET1G;RAMP2;RHOJ;RSAD2;SCARB2;SEMA3C;SMO;SPARC;SPON2;SPRY1;STAT1;SYDE1;TBX21;TBXA2R;TGFB1I1;TGFB2;THRA;TIE1;TLR3;TMIGD2;TRIM32;TWIST1;VASH2;WNT10B;WNT7A;ZC4H2;ZFPM2;ZNF219
291,GO_EXTRACELLULAR_MATRIX_BINDING,7.5465961798019e-05,9,19,829,ADAMTS5;AGRN;CD248;CLEC14A;GPC1;ITGA3;SPARC;SPOCK1;SPOCK2
152,GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,7.93363768445368e-05,20,73,829,CAV1;CAV2;CAV3;CDKN1C;CLDN5;COL1A2;COL3A1;CREB1;EMILIN1;FBN1;FMOD;GDF5;ITGA3;LTBP3;MEN1;NREP;SMAD9;TGFB1I1;TGFB2;ZFYVE9
294,GO_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY,9.454595733381636e-05,36,172,829,ACKR3;ACKR4;ADGRE1;ADRA1B;AVPR2;BRS3;CX3CR1;EDNRA;ELOVL4;FZD2;FZD6;FZD7;FZD8;GPR146;GPRC5B;HTR1B;HTR1F;HTR2A;LANCL1;LPAR4;NMUR1;OPN1LW;OR13J1;OR1L3;OR2B6;OR2T8;OR5M11;OXGR1;PDGFRL;PTGER1;PTGFR;RAMP2;S1PR5;SMO;TBXA2R;ZNF219
20,GO_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,9.86352604770402e-05,11,28,829,CAV3;CREB1;EFNB2;FGF20;FZD7;GLI1;IGF1;MAPK11;PI16;YY1;ZFPM2
175,GO_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS,0.00010284744585456602,70,411,829,AMOT;BVES;CARD10;CASS4;CAV3;CD34;CLDN5;COL5A1;COL5A2;CTHRC1;CUL7;CX3CR1;CXCL9;DAPK3;DBN1;DMTN;DNM3;EFNB2;EFNB3;EMILIN1;EPHB3;FAM171A1;FGD1;FGF13;FLT4;FZD2;FZD6;FZD7;GLI1;GPC6;HLA-G;HOXA5;HOXB7;ISM1;MAG;MDK;MEGF8;MEOX2;METRN;MYH14;NFIB;OSR1;PALM;PDGFA;PLXNA1;PRAG1;RAMP2;RDX;RHOJ;SEMA3C;SEMA3E;SEMA4C;SFRP1;SMO;SNAI2;SPARC;SPRY1;STAT1;TBXA2R;TGFB2;THBS4;THY1;TIE1;TLR3;TMIGD2;TRAK2;TSPAN12;TWIST1;VASH2;WNT7A
4,GO_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS,0.00010913727670761739,22,86,829,APLN;CADM4;CAV1;CAV2;CAV3;CDKN1C;CTDSPL2;EMILIN1;FBN1;FGF16;FSTL1;GDF5;GPC1;ITGA3;MEN1;NREP;SFRP1;SFRP4;SPRY1;TGFB1I1;TMEM108;TMEM204
82,GO_PROXIMAL_DISTAL_PATTERN_FORMATION,0.0001095238760477765,6,9,829,GLI1;GLI2;HOXD9;IRX3;OSR1;PBX1
0,GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,0.00011688171238705368,16,53,829,ATOH8;CAV1;CAV2;CDK6;CDKN1C;EFNB2;GDF5;MEN1;NFIB;NR2F2;SFRP1;SNAI2;SPARC;STAT1;TGFB2;WNT10B
120,GO_APPENDAGE_DEVELOPMENT,0.00012383829676524218,18,64,829,DLX5;FZD6;GDF5;GLI2;HOXD9;LRP6;MEGF8;MEOX2;NR2F2;OSR1;PBX1;RARG;SEMA3C;TGFB2;TWIST1;WNT7A;ZNF219;ZNF358
204,GO_NEURAL_TUBE_FORMATION,0.00012395524306927085,13,38,829,CTHRC1;FZD2;FZD6;LMO4;LRP6;RARG;SEMA4C;SFRP1;SUFU;TEAD2;TGFB2;TRIM71;TWIST1
311,GO_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION,0.00014382382807130243,48,257,829,ANG;APLN;ASCL2;ATOH8;ATP8A2;BCHE;CAV1;CAV2;CD200;CDK6;CDKN1C;DACH1;DPT;EFNB2;FAP;GDF5;HLA-G;IFIT3;IGFBP5;IGFBP6;IGFBP7;KANK2;KIFAP3;LBX1;LDOC1;LZTS2;MAPK11;MEN1;MXD4;NCK2;NDN;NFIB;NOX4;NR2F2;NUDT6;P3H3;RARG;SFRP1;SFRP4;SNAI2;SPARC;SPRY1;STAT1;TGFB1I1;TGFB2;TRIM32;WNT10B;ZNF503
382,GO_GROWTH_FACTOR_COMPLEX,0.00014588340547472189,4,4,829,IGF1;IGFALS;IGFBP5;IGFBP6
347,GO_CAVEOLIN_MEDIATED_ENDOCYTOSIS,0.00014588340547472189,4,4,829,CAV1;CAV3;MAPK3;MLC1
23,GO_RESPONSE_TO_ACID_CHEMICAL,0.0001537598407586106,30,137,829,BCHE;BRINP3;COL1A1;COL1A2;COL3A1;COL5A2;CPS1;CREB1;F7;FZD7;GNG2;HOXA2;ID3;IGFBP7;INSIG2;KLHL22;OGG1;OSR1;PDGFD;PIK3C3;PRKAA1;PTGFR;RARG;SFRP1;SPARC;TEAD2;TIE1;WNT10B;WNT5B;YY1
281,GO_COLLAGEN_TRIMER,0.00016051616240459287,12,34,829,C1QL1;C1QTNF2;COL1A1;COL1A2;COL3A1;COL5A1;COL5A2;COL6A2;CTHRC1;EMILIN1;FCN2;SCARA3
274,GO_PLASMA_MEMBRANE_REGION,0.00016726356230493822,69,410,829,ABCC6;ADD2;ADRA1B;AMOTL2;APBB1;ARHGEF9;BVES;CA11;CA9;CADM1;CADM3;CAV1;CAV2;CAV3;CAVIN1;CAVIN3;CD34;CLDN5;CNGA1;CNNM2;DBN1;DMTN;DNM3;EFNB2;EFNB3;FAP;FZD6;GABRA1;GABRD;GASK1A;GPM6A;HEPH;HLA-G;HTR1B;HTR2A;ITGA3;KIF17;KIFAP3;LAMP5;LRFN3;LRP6;MAPK3;MEN1;MLC1;MPP2;NOX4;P2RX6;PALM;PCDH17;PCDHB13;PRKAA1;PRR12;RDX;RGS7BP;RIMS4;SEMA4C;SGCE;SHISA6;SLC40A1;SLC5A1;SLC5A12;SMO;SSPN;SYP;SYT6;THY1;TMEM108;TMEM240;ZC4H2
163,GO_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,0.00016745465834195746,13,39,829,CDK6;CTHRC1;GLI1;HOXA2;ID3;IGF1;IGFBP5;MEN1;SFRP1;SNAI2;SUFU;TWIST1;WNT10B
273,GO_DENDRITE_MEMBRANE,0.00018025835297252478,7,13,829,GABRA1;LAMP5;MPP2;PALM;SGCE;SHISA6;THY1
51,GO_CELLULAR_RESPONSE_TO_ACID_CHEMICAL,0.00018390742450071648,21,83,829,BRINP3;COL1A1;COL1A2;COL3A1;COL5A2;CPS1;CREB1;FZD7;GNG2;HOXA2;ID3;KLHL22;OSR1;PDGFD;PRKAA1;PTGFR;RARG;SFRP1;TEAD2;WNT10B;WNT5B
73,GO_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,0.00020399333187924088,8,17,829,COL1A1;DMTN;FZD7;HOXA7;MEN1;MMP14;SEMA3E;SPOCK1
230,GO_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION,0.000220343977177091,21,84,829,ABRA;ARHGEF25;ARHGEF9;CADM4;COL3A1;CYTH3;FGD1;IGF1;ITGA3;KANK2;KITLG;LPAR4;MAPRE2;PLEKHG3;PRAG1;RDX;SPRY1;SSX2IP;STMN3;TGFB2;TNK1
322,GO_APPENDAGE_MORPHOGENESIS,0.0002387609583227998,16,56,829,DLX5;FZD6;GDF5;GLI2;HOXD9;LRP6;MEGF8;OSR1;PBX1;RARG;SEMA3C;TGFB2;TWIST1;WNT7A;ZNF219;ZNF358
288,GO_COLLAGEN_BINDING,0.00025221741338973005,10,26,829,CHADL;COL6A2;ECM2;ITGA3;MRC2;NID2;PDGFA;SPARC;SPOCK1;SPOCK2
360,GO_FIBRILLAR_COLLAGEN_TRIMER,0.0002773808840755326,5,7,829,COL1A1;COL1A2;COL3A1;COL5A1;COL5A2
262,GO_GLYCOPROTEIN_COMPLEX,0.0002773808840755326,5,7,829,CAV3;SGCB;SGCE;SNTA1;SSPN
100,GO_CANONICAL_WNT_SIGNALING_PATHWAY,0.00027899391890931973,29,135,829,BICC1;CAV1;CDK14;COL1A1;CTHRC1;DACT3;DAPK3;DIXDC1;DLX5;FZD2;FZD6;FZD7;FZD8;GLI1;GPRC5B;IGFBP6;LRP6;LZTS2;MDK;RARG;SFRP1;SFRP4;SHISA6;SIAH2;SNAI2;TLE5;WNT10B;WNT5B;WNT7A
332,GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II,0.0002795362843115557,69,417,829,ABRA;AGRN;APBB1;APLN;ASCL2;ATOH1;ATOH8;CITED4;CREB1;CREB3L3;CSRNP3;DLX5;DPF2;EOMES;ESRRG;FOXF2;FOXL2;GLI1;GLI2;HLF;HOXA2;HOXA4;HOXA5;HOXA7;HOXB2;HOXB5;HOXB7;HOXC4;HOXD9;ID4;IGF1;INSIG2;IRF2BP1;KLF14;LMO4;LMX1B;LRP6;MAPK3;MEN1;MEOX2;MYCL;NCK2;NDN;NFIB;NFIX;NPAS3;NR2F1;OSR1;PBX1;RARG;SLC40A1;SMAD9;SMO;SOX14;STAT1;TBX21;TCEA2;TEAD2;TGFB2;THRA;TLR3;TWIST1;WNT10B;WNT7A;YY1;ZFPM2;ZNF148;ZNF219;ZNF835
379,GO_EMBRYONIC_APPENDAGE_MORPHOGENESIS,0.00028145955429926633,14,46,829,DLX5;FZD6;GDF5;GLI2;HOXD9;LRP6;MEGF8;OSR1;PBX1;RARG;TGFB2;TWIST1;WNT7A;ZNF358
343,GO_AXON_DEVELOPMENT,0.0002840277919374597,37,188,829,AGRN;ANOS1;APBB1;ATOH1;ATP8A2;CREB1;DBN1;DCLK1;DLX5;EFNB2;EFNB3;EPHA6;EPHB3;FGF13;GLI2;GPC1;HOXA2;LLGL1;LRTM1;MAG;MAPK3;MEGF8;METRN;NDN;NFIB;NREP;NRTN;PLXNA1;PSPN;SEMA3C;SEMA3E;SEMA4C;SMO;THY1;TRAK2;TRIM32;WNT7A
321,GO_COLLAGEN_METABOLIC_PROCESS,0.00029471523086283934,13,41,829,COL1A1;COL1A2;COL5A1;EMILIN1;FAP;MMP11;MMP14;MMP16;MMP28;MRC2;P3H3;P3H4;PLOD2
123,GO_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION,0.0002992542159250297,9,22,829,CHADL;EFEMP1;GDF5;GLI2;LTBP3;MDK;RARG;SNAI2;ZNF219
296,GO_GLYCOSAMINOGLYCAN_BINDING,0.0003090351432852115,20,80,829,ADAMTS5;AGRN;ANG;ANOS1;CCDC80;COL5A1;CXCL11;DPYSL3;ECM2;FBN1;FGFR4;FSTL1;LAYN;LRTM1;LXN;MDK;PRSS57;SFRP1;SPOCK2;THBS4
93,GO_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,0.0003252679184324015,26,117,829,ABRA;AMOT;ARHGAP20;ARHGAP24;ARHGEF25;ARHGEF9;CADM4;COL3A1;CYTH3;FGD1;IGF1;ITGA3;KANK2;KITLG;LPAR4;MAPRE2;PLEKHG3;PRAG1;RDX;RHOJ;SPRY1;SSX2IP;STMN3;SYDE1;TGFB2;TNK1
188,GO_EMBRYONIC_EYE_MORPHOGENESIS,0.0003263926764384079,7,14,829,EFEMP1;FBN1;FOXF2;FOXL2;LRP6;RARG;TWIST1
305,GO_FRIZZLED_BINDING,0.0003263926764384079,7,14,829,CTHRC1;FZD7;LRP6;SFRP1;WNT10B;WNT5B;WNT7A
164,GO_ENDOTHELIAL_CELL_PROLIFERATION,0.0003311648790313882,15,52,829,ANG;APLN;ATOH8;CAV1;CAV2;CD34;FLT4;MDK;MMP14;NOX5;NR2F2;SPARC;STAT1;THBS4;VASH2
36,GO_CELL_CELL_SIGNALING,0.0003343646441787756,92,595,829,ADRA1B;AGRN;AMOTL2;APBA2;APCDD1;APLN;BCHE;BICC1;CAMK2G;CAV1;CD34;CDK14;COL1A1;CREB1;CTHRC1;CX3CR1;CXCL11;CXCL9;DACT2;DACT3;DAPK3;DBN1;DIXDC1;DLX5;EFNB2;EFNB3;FGF13;FGF16;FGF20;FGFBP2;FOXL2;FZD2;FZD6;FZD7;FZD8;GABRA1;GABRD;GDF5;GJC2;GLI1;GLI2;GNG2;GPC6;GPRC5B;GRAP;GRAP2;GUCY1A1;HOXA5;HTR1B;HTR1F;HTR2A;IGFBP6;INSL4;ITGA3;KCNN2;LRP6;LZTS2;MDK;MPP2;P2RX6;PCDH17;PCDHB13;PCDHB6;PDE7B;PDGFA;PRKAA1;RARG;RIMS4;SEPTIN5;SFRP1;SFRP4;SHISA6;SIAH2;SIRT3;SIRT4;SLC17A7;SMO;SNAI2;SNCG;SPIN1;SV2A;SYP;SYT6;TGFB1I1;THY1;TLE5;TMEM108;TPGS1;TSPAN12;WNT10B;WNT5B;WNT7A
264,GO_AXON,0.00033704861724878464,41,217,829,ANG;APBB1;C1QL1;C4B;CD200;CPT1C;CREB1;DBN1;DNM3;DPYSL3;FGF13;GJC2;GPM6A;HCN1;HTR1B;HTR2A;IGF2BP1;IRX3;ITGA3;KCNA4;LAMP5;LLGL1;LRFN3;MAG;MYH14;NFIB;NRTN;PALM;PRKAA1;SEPTIN8;SLC17A7;SNCG;SPOCK1;STAT1;STMN3;SYP;TGFB2;THY1;TMEM108;TPGS1;TRAK2
190,GO_REGULATION_OF_CELL_ADHESION,0.0003387766104026785,46,252,829,ANGPT1;CASS4;CAV1;CCDC80;CD47;CDK6;COL1A1;CYTH3;DACT2;DAPK3;DMTN;ECM2;EDIL3;EFNB2;EFNB3;EGFL6;EMILIN1;EPHB3;FZD7;GLI2;GRAP2;HLA-G;HLX;HOXA7;IGF1;ITGA3;KIFAP3;LAMA4;LRFN3;MDK;MEN1;MMP14;NCK2;NUAK1;PLXNA1;PPM1F;RDX;SEMA3E;SFRP1;SNAI2;SPOCK1;SPOCK2;TBX21;TGFB2;THY1;TMIGD2
40,GO_CELL_MATRIX_ADHESION,0.0003482433018433867,18,69,829,CD34;CDK6;COL3A1;DAPK3;DMTN;ECM2;EMILIN1;EPDR1;FREM1;HOXA7;ITGA3;MMP14;NID2;PPM1F;SEMA3E;SFRP1;SGCE;THY1
132,GO_ORGAN_GROWTH,0.00037108969365252714,16,58,829,BNC2;CAV3;COL6A2;FGF20;GLI1;HLX;IGF1;MAPK11;PI16;PSAPL1;RARG;SCARA3;SMO;TGFB2;YY1;ZFPM2
26,GO_REGULATION_OF_DEVELOPMENTAL_GROWTH,0.00039186297174403304,25,112,829,AGRN;ATP8A2;CAV3;CREB1;DBN1;FGF13;FGF20;FOXS1;GAMT;GDF5;GLI1;HLX;IGF1;MAG;MAPK11;MEGF8;MYOZ1;PI16;SEMA3C;SEMA3E;SEMA4C;SFRP1;SMO;YY1;ZFPM2
265,GO_NUCLEAR_CHROMOSOME,0.0004111044951146649,70,430,829,ASCL2;ATOH1;ATOH8;BATF2;CBX1;CREB1;CREB3L3;CSRNP3;DBX2;DCLRE1A;DLX5;DPF2;EOMES;ESRRG;ETAA1;FOXF2;FOXL2;FOXS1;H4C11;HLF;HLX;HOXA2;HOXA4;HOXA5;HOXA7;HOXB2;HOXB5;HOXB6;HOXB7;HOXB8;HOXC4;HOXD9;HSPA2;IRX3;KIFAP3;KLF14;LBX1;LMX1B;MCM7;MEN1;MEOX2;MXD4;MYCL;NFIB;NFIX;NPAS3;OLIG1;OSR1;P3H4;PBX1;RARG;REPIN1;SMAD9;SNAI2;SOX14;STAT1;SYCE1L;SYCP1;TCF23;TEAD2;TERF1;THRA;TWIST1;XRCC1;YY1;ZBTB22;ZFHX4;ZFPM2;ZHX1;ZNF174
140,GO_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION,0.0004297651265191332,49,276,829,AGRN;ANOS1;APBB1;ATOH1;ATP8A2;BVES;CASS4;COL6A2;CREB1;CUL7;DACT2;DBN1;DCLK1;DLX5;DMTN;DNM3;EFNB2;EFNB3;EPHA6;EPHB3;FGF13;FRMD6;FZD7;GLI2;GPC1;HOXA2;LAMB4;LLGL1;LRTM1;MAG;MAPK3;MDK;MEGF8;METRN;NDN;NFIB;NRTN;PLXNA1;PSPN;SCARA3;SEMA3C;SEMA3E;SEMA4C;SMO;TGFB1I1;THY1;TRAK2;UNK;WNT7A
59,GO_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,0.00043053168219239296,26,119,829,ASCL2;COL3A1;DIXDC1;DNM3;DPYSL3;EFNB2;EFNB3;FGF13;HOXA2;ID3;ID4;IRX3;LBX1;MAG;NR2F1;PBX1;PRAG1;SEMA3C;SEMA3E;SEMA4C;SPOCK1;SUFU;THY1;TMEM98;TRAK2;WNT7A
108,GO_TISSUE_MIGRATION,0.0004309803959433864,22,94,829,AMOT;ANGPT1;ATOH8;CARD10;CLEC14A;EFNB2;FAP;FGF16;FLT4;ITGA3;KANK2;MAPRE2;MEOX2;NR2F2;PKN3;PPM1F;RHOJ;SPARC;TBXA2R;TGFB1I1;TGFB2;WNT7A
280,GO_SYNAPTIC_MEMBRANE,0.0004363296094562814,30,145,829,APBB1;ARHGEF9;CADM3;DBN1;DNM3;EFNB2;EFNB3;GABRA1;GABRD;GPM6A;HTR1B;HTR2A;ITGA3;LRFN3;MPP2;P2RX6;PALM;PCDH17;PCDHB13;PRR12;RGS7BP;RIMS4;SEMA4C;SHISA6;SSPN;SYP;SYT6;TMEM108;TMEM240;ZC4H2
87,GO_BONE_DEVELOPMENT,0.00043852646917908557,20,82,829,COL1A1;COL6A2;CSGALNACT1;DLX5;FBN1;FREM1;IGF1;INSIG2;LRP6;LTBP3;MEGF8;MMP14;MMP16;PLS3;RAB23;RARG;SCARA3;SFRP4;SPARC;TWIST1
222,GO_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION,0.0004478353235964091,61,364,829,AAMDC;APBB1;ATOH1;ATOH8;ATP8A2;BEND6;BRINP3;CASS4;CAV3;CD34;CLDN5;COL1A1;CREB1;CTHRC1;CUL7;CX3CR1;CXCL9;CYB5D2;DBN1;DMTN;DPYSL3;EFNB2;FGF20;GAS6;GDF5;GJC2;GLI2;GPC1;GPRC5B;HLA-G;HLX;HOXA5;HTR2A;IGF1;IRX3;ITGA3;KITLG;LTBP3;MAG;MAPK11;MDK;MEGF8;METRN;MMP14;PLXNA1;RAMP2;SCARB2;SEMA3C;SFRP1;SFRP4;SMO;SNAI2;STAT1;TGFB1I1;TGFB2;TRIM32;TWIST1;WNT10B;WNT5B;ZC4H2;ZNF219
